Source, Target, Type, Weight
19, 653, Directed, 1.0
653, 1381, Directed, 1.0
1381, 48, Directed, 1.0
48, 1726, Directed, 1.0
1726, 751, Directed, 1.0
751, 21, Directed, 1.0
21, 202, Directed, 1.0
202, 15, Directed, 1.0
15, 107, Directed, 1.0
107, 60, Directed, 1.0
60, 498, Directed, 1.0
498, 261, Directed, 1.0
261, 338, Directed, 1.0
338, 970, Directed, 1.0
970, 3598, Directed, 1.0
3598, 59, Directed, 1.0
59, 3599, Directed, 1.0
3599, 514, Directed, 1.0
514, 45, Directed, 1.0
45, 911, Directed, 1.0
911, 62, Directed, 1.0
62, 3603, Directed, 1.0
3603, 3584, Directed, 1.0
3584, 216, Directed, 1.0
216, 983, Directed, 1.0
983, 47, Directed, 1.0
47, 3596, Directed, 1.0
3596, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 197, Directed, 1.0
197, 39, Directed, 1.0
39, 712, Directed, 1.0
712, 359, Directed, 1.0
359, 47, Directed, 1.0
47, 3594, Directed, 1.0
3594, 62, Directed, 1.0
62, 61, Directed, 1.0
61, 166, Directed, 1.0
166, 248, Directed, 1.0
248, 258, Directed, 1.0
258, 103, Directed, 1.0
103, 1910, Directed, 1.0
1910, 44, Directed, 1.0
44, 810, Directed, 1.0
810, 1260, Directed, 1.0
1260, 1242, Directed, 1.0
1242, 47, Directed, 1.0
47, 520, Directed, 1.0
520, 1258, Directed, 1.0
1258, 1228, Directed, 1.0
1228, 22, Directed, 1.0
22, 1262, Directed, 1.0
1262, 241, Directed, 1.0
241, 97, Directed, 1.0
97, 584, Directed, 1.0
584, 712, Directed, 1.0
712, 106, Directed, 1.0
106, 1246, Directed, 1.0
1246, 74, Directed, 1.0
74, 178, Directed, 1.0
178, 363, Directed, 1.0
363, 3589, Directed, 1.0
3589, 3586, Directed, 1.0
3586, 62, Directed, 1.0
62, 970, Directed, 1.0
970, 751, Directed, 1.0
751, 258, Directed, 1.0
258, 60, Directed, 1.0
60, 3591, Directed, 1.0
3591, 987, Directed, 1.0
987, 518, Directed, 1.0
518, 45, Directed, 1.0
45, 672, Directed, 1.0
672, 48, Directed, 1.0
48, 514, Directed, 1.0
514, 1265, Directed, 1.0
1265, 47, Directed, 1.0
47, 3590, Directed, 1.0
3590, 62, Directed, 1.0
62, 2912, Directed, 1.0
2912, 584, Directed, 1.0
584, 61, Directed, 1.0
61, 74, Directed, 1.0
74, 1963, Directed, 1.0
1963, 348, Directed, 1.0
348, 1105, Directed, 1.0
1105, 6, Directed, 1.0
6, 60, Directed, 1.0
60, 2912, Directed, 1.0
2912, 554, Directed, 1.0
554, 3584, Directed, 1.0
3584, 227, Directed, 1.0
227, 19, Directed, 1.0
19, 518, Directed, 1.0
518, 2183, Directed, 1.0
2183, 97, Directed, 1.0
97, 712, Directed, 1.0
712, 77, Directed, 1.0
77, 106, Directed, 1.0
106, 1246, Directed, 1.0
1246, 216, Directed, 1.0
216, 49, Directed, 1.0
49, 584, Directed, 1.0
584, 74, Directed, 1.0
74, 178, Directed, 1.0
178, 363, Directed, 1.0
363, 3589, Directed, 1.0
3589, 3586, Directed, 1.0
3586, 62, Directed, 1.0
62, 258, Directed, 1.0
258, 6, Directed, 1.0
6, 511, Directed, 1.0
511, 2912, Directed, 1.0
2912, 3591, Directed, 1.0
3591, 987, Directed, 1.0
987, 116, Directed, 1.0
116, 44, Directed, 1.0
44, 1228, Directed, 1.0
1228, 217, Directed, 1.0
217, 9, Directed, 1.0
9, 85, Directed, 1.0
85, 914, Directed, 1.0
914, 60, Directed, 1.0
60, 595, Directed, 1.0
595, 988, Directed, 1.0
988, 62, Directed, 1.0
62, 3585, Directed, 1.0
3585, 77, Directed, 1.0
77, 968, Directed, 1.0
968, 23, Directed, 1.0
23, 268, Directed, 1.0
268, 980, Directed, 1.0
980, 546, Directed, 1.0
546, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 976, Directed, 1.0
976, 103, Directed, 1.0
103, 47, Directed, 1.0
47, 920, Directed, 1.0
920, 49, Directed, 1.0
49, 970, Directed, 1.0
970, 4, Directed, 1.0
4, 388, Directed, 1.0
388, 9, Directed, 1.0
9, 175, Directed, 1.0
175, 154, Directed, 1.0
154, 6, Directed, 1.0
6, 612, Directed, 1.0
612, 3592, Directed, 1.0
3592, 97, Directed, 1.0
97, 833, Directed, 1.0
833, 61, Directed, 1.0
61, 455, Directed, 1.0
455, 77, Directed, 1.0
77, 267, Directed, 1.0
267, 107, Directed, 1.0
107, 60, Directed, 1.0
60, 810, Directed, 1.0
810, 1260, Directed, 1.0
1260, 61, Directed, 1.0
61, 91, Directed, 1.0
91, 1963, Directed, 1.0
1963, 281, Directed, 1.0
281, 712, Directed, 1.0
712, 603, Directed, 1.0
603, 49, Directed, 1.0
49, 983, Directed, 1.0
983, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 1101, Directed, 1.0
1101, 102, Directed, 1.0
102, 6, Directed, 1.0
6, 612, Directed, 1.0
612, 60, Directed, 1.0
60, 601, Directed, 1.0
601, 97, Directed, 1.0
97, 49, Directed, 1.0
49, 833, Directed, 1.0
833, 455, Directed, 1.0
455, 77, Directed, 1.0
77, 3587, Directed, 1.0
3587, 60, Directed, 1.0
60, 0, Directed, 1.0
0, 1363, Directed, 1.0
1363, 810, Directed, 1.0
810, 1260, Directed, 1.0
1260, 61, Directed, 1.0
61, 983, Directed, 1.0
983, 61, Directed, 1.0
61, 1963, Directed, 1.0
1963, 84, Directed, 1.0
84, 60, Directed, 1.0
60, 751, Directed, 1.0
751, 1101, Directed, 1.0
1101, 19, Directed, 1.0
19, 672, Directed, 1.0
672, 281, Directed, 1.0
281, 3588, Directed, 1.0
3588, 114, Directed, 1.0
114, 62, Directed, 1.0
62, 751, Directed, 1.0
751, 21, Directed, 1.0
21, 751, Directed, 1.0
751, 258, Directed, 1.0
258, 116, Directed, 1.0
116, 1228, Directed, 1.0
1228, 294, Directed, 1.0
294, 9, Directed, 1.0
9, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 970, Directed, 1.0
970, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 546, Directed, 1.0
546, 3588, Directed, 1.0
3588, 61, Directed, 1.0
61, 106, Directed, 1.0
106, 258, Directed, 1.0
258, 337, Directed, 1.0
337, 60, Directed, 1.0
60, 3593, Directed, 1.0
3593, 104, Directed, 1.0
104, 166, Directed, 1.0
166, 1485, Directed, 1.0
1485, 45, Directed, 1.0
45, 630, Directed, 1.0
630, 47, Directed, 1.0
47, 26, Directed, 1.0
26, 103, Directed, 1.0
103, 1910, Directed, 1.0
1910, 221, Directed, 1.0
221, 335, Directed, 1.0
335, 32, Directed, 1.0
32, 1823, Directed, 1.0
1823, 1403, Directed, 1.0
1403, 47, Directed, 1.0
47, 1431, Directed, 1.0
1431, 66, Directed, 1.0
66, 641, Directed, 1.0
641, 1821, Directed, 1.0
1821, 329, Directed, 1.0
329, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 114, Directed, 1.0
114, 166, Directed, 1.0
166, 85, Directed, 1.0
85, 312, Directed, 1.0
312, 62, Directed, 1.0
62, 1284, Directed, 1.0
1284, 2804, Directed, 1.0
2804, 48, Directed, 1.0
48, 271, Directed, 1.0
271, 363, Directed, 1.0
363, 2907, Directed, 1.0
2907, 219, Directed, 1.0
219, 62, Directed, 1.0
62, 340, Directed, 1.0
340, 191, Directed, 1.0
191, 47, Directed, 1.0
47, 833, Directed, 1.0
833, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 497, Directed, 1.0
497, 105, Directed, 1.0
105, 312, Directed, 1.0
312, 91, Directed, 1.0
91, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 77, Directed, 1.0
77, 737, Directed, 1.0
737, 49, Directed, 1.0
49, 1821, Directed, 1.0
1821, 208, Directed, 1.0
208, 662, Directed, 1.0
662, 2356, Directed, 1.0
2356, 191, Directed, 1.0
191, 32, Directed, 1.0
32, 820, Directed, 1.0
820, 1016, Directed, 1.0
1016, 47, Directed, 1.0
47, 749, Directed, 1.0
749, 663, Directed, 1.0
663, 583, Directed, 1.0
583, 416, Directed, 1.0
416, 47, Directed, 1.0
47, 520, Directed, 1.0
520, 32, Directed, 1.0
32, 491, Directed, 1.0
491, 47, Directed, 1.0
47, 459, Directed, 1.0
459, 32, Directed, 1.0
32, 665, Directed, 1.0
665, 667, Directed, 1.0
667, 2315, Directed, 1.0
2315, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 2315, Directed, 1.0
2315, 3, Directed, 1.0
3, 3578, Directed, 1.0
3578, 3583, Directed, 1.0
3583, 3573, Directed, 1.0
3573, 3579, Directed, 1.0
3579, 3581, Directed, 1.0
3581, 3186, Directed, 1.0
3186, 3582, Directed, 1.0
3582, 268, Directed, 1.0
268, 3577, Directed, 1.0
3577, 47, Directed, 1.0
47, 1323, Directed, 1.0
1323, 3127, Directed, 1.0
3127, 2547, Directed, 1.0
2547, 39, Directed, 1.0
39, 9, Directed, 1.0
9, 883, Directed, 1.0
883, 62, Directed, 1.0
62, 1740, Directed, 1.0
1740, 2160, Directed, 1.0
2160, 1821, Directed, 1.0
1821, 888, Directed, 1.0
888, 1818, Directed, 1.0
1818, 1244, Directed, 1.0
1244, 1232, Directed, 1.0
1232, 363, Directed, 1.0
363, 44, Directed, 1.0
44, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 2905, Directed, 1.0
2905, 103, Directed, 1.0
103, 3148, Directed, 1.0
3148, 77, Directed, 1.0
77, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 85, Directed, 1.0
85, 91, Directed, 1.0
91, 106, Directed, 1.0
106, 299, Directed, 1.0
299, 48, Directed, 1.0
48, 499, Directed, 1.0
499, 269, Directed, 1.0
269, 1821, Directed, 1.0
1821, 363, Directed, 1.0
363, 1363, Directed, 1.0
1363, 221, Directed, 1.0
221, 77, Directed, 1.0
77, 1518, Directed, 1.0
1518, 443, Directed, 1.0
443, 2907, Directed, 1.0
2907, 23, Directed, 1.0
23, 91, Directed, 1.0
91, 113, Directed, 1.0
113, 197, Directed, 1.0
197, 1003, Directed, 1.0
1003, 218, Directed, 1.0
218, 2804, Directed, 1.0
2804, 178, Directed, 1.0
178, 363, Directed, 1.0
363, 2907, Directed, 1.0
2907, 219, Directed, 1.0
219, 62, Directed, 1.0
62, 340, Directed, 1.0
340, 191, Directed, 1.0
191, 47, Directed, 1.0
47, 833, Directed, 1.0
833, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 497, Directed, 1.0
497, 23, Directed, 1.0
23, 360, Directed, 1.0
360, 3148, Directed, 1.0
3148, 452, Directed, 1.0
452, 3342, Directed, 1.0
3342, 1431, Directed, 1.0
1431, 3575, Directed, 1.0
3575, 3572, Directed, 1.0
3572, 3580, Directed, 1.0
3580, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 44, Directed, 1.0
44, 1821, Directed, 1.0
1821, 48, Directed, 1.0
48, 710, Directed, 1.0
710, 443, Directed, 1.0
443, 2907, Directed, 1.0
2907, 23, Directed, 1.0
23, 91, Directed, 1.0
91, 62, Directed, 1.0
62, 60, Directed, 1.0
60, 1296, Directed, 1.0
1296, 44, Directed, 1.0
44, 166, Directed, 1.0
166, 113, Directed, 1.0
113, 281, Directed, 1.0
281, 1094, Directed, 1.0
1094, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 74, Directed, 1.0
74, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 61, Directed, 1.0
61, 28, Directed, 1.0
28, 511, Directed, 1.0
511, 91, Directed, 1.0
91, 407, Directed, 1.0
407, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 9, Directed, 1.0
9, 1225, Directed, 1.0
1225, 62, Directed, 1.0
62, 44, Directed, 1.0
44, 48, Directed, 1.0
48, 710, Directed, 1.0
710, 62, Directed, 1.0
62, 3574, Directed, 1.0
3574, 47, Directed, 1.0
47, 281, Directed, 1.0
281, 1094, Directed, 1.0
1094, 49, Directed, 1.0
49, 1296, Directed, 1.0
1296, 44, Directed, 1.0
44, 116, Directed, 1.0
116, 3572, Directed, 1.0
3572, 1484, Directed, 1.0
1484, 62, Directed, 1.0
62, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 44, Directed, 1.0
44, 888, Directed, 1.0
888, 1818, Directed, 1.0
1818, 241, Directed, 1.0
241, 97, Directed, 1.0
97, 9, Directed, 1.0
9, 117, Directed, 1.0
117, 2547, Directed, 1.0
2547, 753, Directed, 1.0
753, 62, Directed, 1.0
62, 1296, Directed, 1.0
1296, 44, Directed, 1.0
44, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 281, Directed, 1.0
281, 1094, Directed, 1.0
1094, 166, Directed, 1.0
166, 874, Directed, 1.0
874, 60, Directed, 1.0
60, 32, Directed, 1.0
32, 462, Directed, 1.0
462, 47, Directed, 1.0
47, 62, Directed, 1.0
62, 45, Directed, 1.0
45, 833, Directed, 1.0
833, 61, Directed, 1.0
61, 1207, Directed, 1.0
1207, 826, Directed, 1.0
826, 49, Directed, 1.0
49, 551, Directed, 1.0
551, 309, Directed, 1.0
309, 9, Directed, 1.0
9, 28, Directed, 1.0
28, 47, Directed, 1.0
47, 1636, Directed, 1.0
1636, 91, Directed, 1.0
91, 518, Directed, 1.0
518, 710, Directed, 1.0
710, 62, Directed, 1.0
62, 1296, Directed, 1.0
1296, 44, Directed, 1.0
44, 48, Directed, 1.0
48, 281, Directed, 1.0
281, 1003, Directed, 1.0
1003, 47, Directed, 1.0
47, 1094, Directed, 1.0
1094, 44, Directed, 1.0
44, 1484, Directed, 1.0
1484, 452, Directed, 1.0
452, 3572, Directed, 1.0
3572, 45, Directed, 1.0
45, 116, Directed, 1.0
116, 93, Directed, 1.0
93, 9, Directed, 1.0
9, 60, Directed, 1.0
60, 919, Directed, 1.0
919, 16, Directed, 1.0
16, 97, Directed, 1.0
97, 217, Directed, 1.0
217, 1296, Directed, 1.0
1296, 44, Directed, 1.0
44, 85, Directed, 1.0
85, 1094, Directed, 1.0
1094, 2804, Directed, 1.0
2804, 363, Directed, 1.0
363, 2907, Directed, 1.0
2907, 23, Directed, 1.0
23, 62, Directed, 1.0
62, 340, Directed, 1.0
340, 191, Directed, 1.0
191, 47, Directed, 1.0
47, 833, Directed, 1.0
833, 61, Directed, 1.0
61, 612, Directed, 1.0
612, 874, Directed, 1.0
874, 3576, Directed, 1.0
3576, 2804, Directed, 1.0
2804, 105, Directed, 1.0
105, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 197, Directed, 1.0
197, 2035, Directed, 1.0
2035, 166, Directed, 1.0
166, 2874, Directed, 1.0
2874, 47, Directed, 1.0
47, 446, Directed, 1.0
446, 461, Directed, 1.0
461, 1750, Directed, 1.0
1750, 105, Directed, 1.0
105, 227, Directed, 1.0
227, 1356, Directed, 1.0
1356, 60, Directed, 1.0
60, 2005, Directed, 1.0
2005, 47, Directed, 1.0
47, 45, Directed, 1.0
45, 62, Directed, 1.0
62, 1329, Directed, 1.0
1329, 35, Directed, 1.0
35, 110, Directed, 1.0
110, 49, Directed, 1.0
49, 91, Directed, 1.0
91, 443, Directed, 1.0
443, 1284, Directed, 1.0
1284, 2804, Directed, 1.0
2804, 178, Directed, 1.0
178, 363, Directed, 1.0
363, 2907, Directed, 1.0
2907, 219, Directed, 1.0
219, 91, Directed, 1.0
91, 113, Directed, 1.0
113, 197, Directed, 1.0
197, 686, Directed, 1.0
686, 47, Directed, 1.0
47, 1243, Directed, 1.0
1243, 93, Directed, 1.0
93, 2972, Directed, 1.0
2972, 62, Directed, 1.0
62, 2935, Directed, 1.0
2935, 28, Directed, 1.0
28, 454, Directed, 1.0
454, 62, Directed, 1.0
62, 2314, Directed, 1.0
2314, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 186, Directed, 1.0
186, 694, Directed, 1.0
694, 103, Directed, 1.0
103, 1910, Directed, 1.0
1910, 540, Directed, 1.0
540, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 460, Directed, 1.0
460, 91, Directed, 1.0
91, 3567, Directed, 1.0
3567, 3563, Directed, 1.0
3563, 2341, Directed, 1.0
2341, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 2589, Directed, 1.0
2589, 389, Directed, 1.0
389, 409, Directed, 1.0
409, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 60, Directed, 1.0
60, 443, Directed, 1.0
443, 3567, Directed, 1.0
3567, 91, Directed, 1.0
91, 452, Directed, 1.0
452, 28, Directed, 1.0
28, 491, Directed, 1.0
491, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 241, Directed, 1.0
241, 3563, Directed, 1.0
3563, 2341, Directed, 1.0
2341, 91, Directed, 1.0
91, 363, Directed, 1.0
363, 826, Directed, 1.0
826, 49, Directed, 1.0
49, 443, Directed, 1.0
443, 623, Directed, 1.0
623, 653, Directed, 1.0
653, 3564, Directed, 1.0
3564, 77, Directed, 1.0
77, 32, Directed, 1.0
32, 491, Directed, 1.0
491, 47, Directed, 1.0
47, 459, Directed, 1.0
459, 106, Directed, 1.0
106, 1325, Directed, 1.0
1325, 1073, Directed, 1.0
1073, 3560, Directed, 1.0
3560, 62, Directed, 1.0
62, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 2589, Directed, 1.0
2589, 97, Directed, 1.0
97, 653, Directed, 1.0
653, 882, Directed, 1.0
882, 778, Directed, 1.0
778, 1063, Directed, 1.0
1063, 214, Directed, 1.0
214, 3060, Directed, 1.0
3060, 364, Directed, 1.0
364, 2380, Directed, 1.0
2380, 47, Directed, 1.0
47, 3569, Directed, 1.0
3569, 3559, Directed, 1.0
3559, 275, Directed, 1.0
275, 449, Directed, 1.0
449, 39, Directed, 1.0
39, 3563, Directed, 1.0
3563, 60, Directed, 1.0
60, 498, Directed, 1.0
498, 261, Directed, 1.0
261, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 3568, Directed, 1.0
3568, 736, Directed, 1.0
736, 730, Directed, 1.0
730, 3556, Directed, 1.0
3556, 116, Directed, 1.0
116, 97, Directed, 1.0
97, 9, Directed, 1.0
9, 522, Directed, 1.0
522, 3558, Directed, 1.0
3558, 19, Directed, 1.0
19, 106, Directed, 1.0
106, 443, Directed, 1.0
443, 623, Directed, 1.0
623, 653, Directed, 1.0
653, 3565, Directed, 1.0
3565, 91, Directed, 1.0
91, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 180, Directed, 1.0
180, 3567, Directed, 1.0
3567, 2593, Directed, 1.0
2593, 3563, Directed, 1.0
3563, 3555, Directed, 1.0
3555, 60, Directed, 1.0
60, 2271, Directed, 1.0
2271, 236, Directed, 1.0
236, 47, Directed, 1.0
47, 263, Directed, 1.0
263, 31, Directed, 1.0
31, 2271, Directed, 1.0
2271, 1632, Directed, 1.0
1632, 227, Directed, 1.0
227, 509, Directed, 1.0
509, 74, Directed, 1.0
74, 3567, Directed, 1.0
3567, 47, Directed, 1.0
47, 479, Directed, 1.0
479, 826, Directed, 1.0
826, 17, Directed, 1.0
17, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 3568, Directed, 1.0
3568, 895, Directed, 1.0
895, 62, Directed, 1.0
62, 221, Directed, 1.0
221, 48, Directed, 1.0
48, 3570, Directed, 1.0
3570, 1969, Directed, 1.0
1969, 824, Directed, 1.0
824, 166, Directed, 1.0
166, 1147, Directed, 1.0
1147, 2593, Directed, 1.0
2593, 77, Directed, 1.0
77, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 623, Directed, 1.0
623, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 3562, Directed, 1.0
3562, 461, Directed, 1.0
461, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 2573, Directed, 1.0
2573, 166, Directed, 1.0
166, 173, Directed, 1.0
173, 2178, Directed, 1.0
2178, 2593, Directed, 1.0
2593, 3566, Directed, 1.0
3566, 60, Directed, 1.0
60, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 1484, Directed, 1.0
1484, 62, Directed, 1.0
62, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 9, Directed, 1.0
9, 1636, Directed, 1.0
1636, 545, Directed, 1.0
545, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 1580, Directed, 1.0
1580, 1578, Directed, 1.0
1578, 759, Directed, 1.0
759, 241, Directed, 1.0
241, 665, Directed, 1.0
665, 52, Directed, 1.0
52, 28, Directed, 1.0
28, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 3561, Directed, 1.0
3561, 47, Directed, 1.0
47, 32, Directed, 1.0
32, 820, Directed, 1.0
820, 48, Directed, 1.0
48, 1147, Directed, 1.0
1147, 3563, Directed, 1.0
3563, 77, Directed, 1.0
77, 623, Directed, 1.0
623, 49, Directed, 1.0
49, 3483, Directed, 1.0
3483, 3069, Directed, 1.0
3069, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 758, Directed, 1.0
758, 166, Directed, 1.0
166, 704, Directed, 1.0
704, 443, Directed, 1.0
443, 3557, Directed, 1.0
3557, 3571, Directed, 1.0
3571, 62, Directed, 1.0
62, 833, Directed, 1.0
833, 388, Directed, 1.0
388, 60, Directed, 1.0
60, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 103, Directed, 1.0
103, 1910, Directed, 1.0
1910, 221, Directed, 1.0
221, 335, Directed, 1.0
335, 569, Directed, 1.0
569, 583, Directed, 1.0
583, 109, Directed, 1.0
109, 104, Directed, 1.0
104, 47, Directed, 1.0
47, 570, Directed, 1.0
570, 582, Directed, 1.0
582, 2759, Directed, 1.0
2759, 265, Directed, 1.0
265, 2453, Directed, 1.0
2453, 460, Directed, 1.0
460, 91, Directed, 1.0
91, 60, Directed, 1.0
60, 722, Directed, 1.0
722, 582, Directed, 1.0
582, 1695, Directed, 1.0
1695, 103, Directed, 1.0
103, 327, Directed, 1.0
327, 793, Directed, 1.0
793, 106, Directed, 1.0
106, 372, Directed, 1.0
372, 3210, Directed, 1.0
3210, 77, Directed, 1.0
77, 82, Directed, 1.0
82, 91, Directed, 1.0
91, 281, Directed, 1.0
281, 712, Directed, 1.0
712, 2251, Directed, 1.0
2251, 49, Directed, 1.0
49, 582, Directed, 1.0
582, 60, Directed, 1.0
60, 1345, Directed, 1.0
1345, 2759, Directed, 1.0
2759, 265, Directed, 1.0
265, 2453, Directed, 1.0
2453, 241, Directed, 1.0
241, 100, Directed, 1.0
100, 327, Directed, 1.0
327, 793, Directed, 1.0
793, 91, Directed, 1.0
91, 62, Directed, 1.0
62, 3554, Directed, 1.0
3554, 236, Directed, 1.0
236, 47, Directed, 1.0
47, 372, Directed, 1.0
372, 1384, Directed, 1.0
1384, 4, Directed, 1.0
4, 91, Directed, 1.0
91, 281, Directed, 1.0
281, 712, Directed, 1.0
712, 106, Directed, 1.0
106, 726, Directed, 1.0
726, 757, Directed, 1.0
757, 9, Directed, 1.0
9, 135, Directed, 1.0
135, 45, Directed, 1.0
45, 60, Directed, 1.0
60, 561, Directed, 1.0
561, 330, Directed, 1.0
330, 9, Directed, 1.0
9, 224, Directed, 1.0
224, 117, Directed, 1.0
117, 327, Directed, 1.0
327, 93, Directed, 1.0
93, 793, Directed, 1.0
793, 62, Directed, 1.0
62, 3554, Directed, 1.0
3554, 263, Directed, 1.0
263, 227, Directed, 1.0
227, 106, Directed, 1.0
106, 372, Directed, 1.0
372, 3210, Directed, 1.0
3210, 4, Directed, 1.0
4, 3552, Directed, 1.0
3552, 77, Directed, 1.0
77, 197, Directed, 1.0
197, 712, Directed, 1.0
712, 62, Directed, 1.0
62, 372, Directed, 1.0
372, 3210, Directed, 1.0
3210, 1733, Directed, 1.0
1733, 91, Directed, 1.0
91, 49, Directed, 1.0
49, 757, Directed, 1.0
757, 685, Directed, 1.0
685, 583, Directed, 1.0
583, 582, Directed, 1.0
582, 227, Directed, 1.0
227, 60, Directed, 1.0
60, 82, Directed, 1.0
82, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 742, Directed, 1.0
742, 1384, Directed, 1.0
1384, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 874, Directed, 1.0
874, 1733, Directed, 1.0
1733, 91, Directed, 1.0
91, 3553, Directed, 1.0
3553, 17, Directed, 1.0
17, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 352, Directed, 1.0
352, 2181, Directed, 1.0
2181, 584, Directed, 1.0
584, 47, Directed, 1.0
47, 45, Directed, 1.0
45, 113, Directed, 1.0
113, 197, Directed, 1.0
197, 28, Directed, 1.0
28, 62, Directed, 1.0
62, 481, Directed, 1.0
481, 164, Directed, 1.0
164, 61, Directed, 1.0
61, 171, Directed, 1.0
171, 77, Directed, 1.0
77, 744, Directed, 1.0
744, 84, Directed, 1.0
84, 28, Directed, 1.0
28, 791, Directed, 1.0
791, 582, Directed, 1.0
582, 2759, Directed, 1.0
2759, 1712, Directed, 1.0
1712, 91, Directed, 1.0
91, 45, Directed, 1.0
45, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 372, Directed, 1.0
372, 3210, Directed, 1.0
3210, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 281, Directed, 1.0
281, 712, Directed, 1.0
712, 637, Directed, 1.0
637, 874, Directed, 1.0
874, 1733, Directed, 1.0
1733, 91, Directed, 1.0
91, 62, Directed, 1.0
62, 753, Directed, 1.0
753, 595, Directed, 1.0
595, 2027, Directed, 1.0
2027, 61, Directed, 1.0
61, 214, Directed, 1.0
214, 612, Directed, 1.0
612, 874, Directed, 1.0
874, 1669, Directed, 1.0
1669, 62, Directed, 1.0
62, 740, Directed, 1.0
740, 77, Directed, 1.0
77, 399, Directed, 1.0
399, 62, Directed, 1.0
62, 60, Directed, 1.0
60, 582, Directed, 1.0
582, 19, Directed, 1.0
19, 551, Directed, 1.0
551, 582, Directed, 1.0
582, 117, Directed, 1.0
117, 28, Directed, 1.0
28, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 662, Directed, 1.0
662, 2232, Directed, 1.0
2232, 2230, Directed, 1.0
2230, 2233, Directed, 1.0
2233, 166, Directed, 1.0
166, 85, Directed, 1.0
85, 721, Directed, 1.0
721, 62, Directed, 1.0
62, 372, Directed, 1.0
372, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 281, Directed, 1.0
281, 39, Directed, 1.0
39, 712, Directed, 1.0
712, 103, Directed, 1.0
103, 1910, Directed, 1.0
1910, 633, Directed, 1.0
633, 583, Directed, 1.0
583, 3068, Directed, 1.0
3068, 1987, Directed, 1.0
1987, 571, Directed, 1.0
571, 842, Directed, 1.0
842, 105, Directed, 1.0
105, 845, Directed, 1.0
845, 3549, Directed, 1.0
3549, 1987, Directed, 1.0
1987, 3060, Directed, 1.0
3060, 3066, Directed, 1.0
3066, 3062, Directed, 1.0
3062, 135, Directed, 1.0
135, 9, Directed, 1.0
9, 318, Directed, 1.0
318, 97, Directed, 1.0
97, 3548, Directed, 1.0
3548, 147, Directed, 1.0
147, 845, Directed, 1.0
845, 60, Directed, 1.0
60, 194, Directed, 1.0
194, 144, Directed, 1.0
144, 117, Directed, 1.0
117, 653, Directed, 1.0
653, 880, Directed, 1.0
880, 1942, Directed, 1.0
1942, 101, Directed, 1.0
101, 845, Directed, 1.0
845, 106, Directed, 1.0
106, 149, Directed, 1.0
149, 431, Directed, 1.0
431, 194, Directed, 1.0
194, 141, Directed, 1.0
141, 3060, Directed, 1.0
