Source, Target, Type, Weight
180, 6, Directed, 1.0
6, 46, Directed, 1.0
46, 140, Directed, 1.0
140, 307, Directed, 1.0
307, 197, Directed, 1.0
197, 1883, Directed, 1.0
1883, 1761, Directed, 1.0
1761, 48, Directed, 1.0
48, 3378, Directed, 1.0
3378, 114, Directed, 1.0
114, 89, Directed, 1.0
89, 413, Directed, 1.0
413, 1052, Directed, 1.0
1052, 102, Directed, 1.0
102, 632, Directed, 1.0
632, 3382, Directed, 1.0
3382, 183, Directed, 1.0
183, 37, Directed, 1.0
37, 23, Directed, 1.0
23, 150, Directed, 1.0
150, 4993, Directed, 1.0
4993, 97, Directed, 1.0
97, 432, Directed, 1.0
432, 3389, Directed, 1.0
3389, 23, Directed, 1.0
23, 150, Directed, 1.0
150, 767, Directed, 1.0
767, 2579, Directed, 1.0
2579, 4993, Directed, 1.0
4993, 83, Directed, 1.0
83, 171, Directed, 1.0
171, 3381, Directed, 1.0
3381, 121, Directed, 1.0
121, 415, Directed, 1.0
415, 25, Directed, 1.0
25, 5143, Directed, 1.0
5143, 3378, Directed, 1.0
3378, 2734, Directed, 1.0
2734, 1696, Directed, 1.0
1696, 5141, Directed, 1.0
5141, 38, Directed, 1.0
38, 1232, Directed, 1.0
1232, 114, Directed, 1.0
114, 5139, Directed, 1.0
5139, 573, Directed, 1.0
573, 3382, Directed, 1.0
3382, 1696, Directed, 1.0
1696, 4080, Directed, 1.0
4080, 1982, Directed, 1.0
1982, 5142, Directed, 1.0
5142, 107, Directed, 1.0
107, 413, Directed, 1.0
413, 2220, Directed, 1.0
2220, 139, Directed, 1.0
139, 183, Directed, 1.0
183, 111, Directed, 1.0
111, 127, Directed, 1.0
127, 419, Directed, 1.0
419, 97, Directed, 1.0
97, 432, Directed, 1.0
432, 3389, Directed, 1.0
3389, 389, Directed, 1.0
389, 169, Directed, 1.0
169, 42, Directed, 1.0
42, 144, Directed, 1.0
144, 299, Directed, 1.0
299, 463, Directed, 1.0
463, 47, Directed, 1.0
47, 51, Directed, 1.0
51, 115, Directed, 1.0
115, 167, Directed, 1.0
167, 187, Directed, 1.0
187, 4623, Directed, 1.0
4623, 114, Directed, 1.0
114, 171, Directed, 1.0
171, 142, Directed, 1.0
142, 268, Directed, 1.0
268, 51, Directed, 1.0
51, 121, Directed, 1.0
121, 475, Directed, 1.0
475, 594, Directed, 1.0
594, 37, Directed, 1.0
37, 139, Directed, 1.0
139, 411, Directed, 1.0
411, 420, Directed, 1.0
420, 5144, Directed, 1.0
5144, 19, Directed, 1.0
19, 47, Directed, 1.0
47, 139, Directed, 1.0
139, 1097, Directed, 1.0
1097, 5140, Directed, 1.0
5140, 3379, Directed, 1.0
3379, 291, Directed, 1.0
291, 176, Directed, 1.0
176, 23, Directed, 1.0
23, 131, Directed, 1.0
131, 185, Directed, 1.0
185, 93, Directed, 1.0
93, 137, Directed, 1.0
137, 15, Directed, 1.0
15, 127, Directed, 1.0
127, 125, Directed, 1.0
125, 88, Directed, 1.0
88, 2457, Directed, 1.0
2457, 115, Directed, 1.0
115, 138, Directed, 1.0
138, 309, Directed, 1.0
309, 304, Directed, 1.0
304, 420, Directed, 1.0
420, 633, Directed, 1.0
633, 1921, Directed, 1.0
1921, 82, Directed, 1.0
82, 107, Directed, 1.0
107, 2121, Directed, 1.0
2121, 19, Directed, 1.0
19, 37, Directed, 1.0
37, 114, Directed, 1.0
114, 191, Directed, 1.0
191, 5, Directed, 1.0
5, 19, Directed, 1.0
19, 56, Directed, 1.0
56, 130, Directed, 1.0
130, 139, Directed, 1.0
139, 148, Directed, 1.0
148, 165, Directed, 1.0
165, 1180, Directed, 1.0
1180, 105, Directed, 1.0
105, 1786, Directed, 1.0
1786, 1299, Directed, 1.0
1299, 71, Directed, 1.0
71, 282, Directed, 1.0
282, 1855, Directed, 1.0
1855, 23, Directed, 1.0
23, 97, Directed, 1.0
97, 657, Directed, 1.0
657, 209, Directed, 1.0
209, 105, Directed, 1.0
105, 114, Directed, 1.0
114, 1530, Directed, 1.0
1530, 1107, Directed, 1.0
1107, 79, Directed, 1.0
79, 2833, Directed, 1.0
2833, 209, Directed, 1.0
209, 268, Directed, 1.0
268, 51, Directed, 1.0
51, 139, Directed, 1.0
139, 960, Directed, 1.0
960, 111, Directed, 1.0
111, 932, Directed, 1.0
932, 953, Directed, 1.0
953, 97, Directed, 1.0
97, 149, Directed, 1.0
149, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 4516, Directed, 1.0
4516, 25, Directed, 1.0
25, 432, Directed, 1.0
432, 3160, Directed, 1.0
3160, 97, Directed, 1.0
97, 389, Directed, 1.0
389, 3180, Directed, 1.0
3180, 3171, Directed, 1.0
3171, 114, Directed, 1.0
114, 25, Directed, 1.0
25, 432, Directed, 1.0
432, 3648, Directed, 1.0
3648, 97, Directed, 1.0
97, 389, Directed, 1.0
389, 4835, Directed, 1.0
4835, 2097, Directed, 1.0
2097, 353, Directed, 1.0
353, 25, Directed, 1.0
25, 64, Directed, 1.0
64, 225, Directed, 1.0
225, 1786, Directed, 1.0
1786, 217, Directed, 1.0
217, 64, Directed, 1.0
64, 225, Directed, 1.0
225, 1786, Directed, 1.0
1786, 165, Directed, 1.0
165, 285, Directed, 1.0
285, 948, Directed, 1.0
948, 208, Directed, 1.0
208, 121, Directed, 1.0
121, 240, Directed, 1.0
240, 221, Directed, 1.0
221, 842, Directed, 1.0
842, 23, Directed, 1.0
23, 309, Directed, 1.0
309, 2836, Directed, 1.0
2836, 2284, Directed, 1.0
2284, 188, Directed, 1.0
188, 5138, Directed, 1.0
5138, 63, Directed, 1.0
63, 432, Directed, 1.0
432, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 1514, Directed, 1.0
1514, 114, Directed, 1.0
114, 4409, Directed, 1.0
4409, 2547, Directed, 1.0
2547, 37, Directed, 1.0
37, 184, Directed, 1.0
184, 4337, Directed, 1.0
4337, 97, Directed, 1.0
97, 624, Directed, 1.0
624, 125, Directed, 1.0
125, 121, Directed, 1.0
121, 106, Directed, 1.0
106, 4515, Directed, 1.0
4515, 3536, Directed, 1.0
3536, 78, Directed, 1.0
78, 1413, Directed, 1.0
1413, 1815, Directed, 1.0
1815, 48, Directed, 1.0
48, 29, Directed, 1.0
29, 48, Directed, 1.0
48, 2257, Directed, 1.0
2257, 1021, Directed, 1.0
1021, 1698, Directed, 1.0
1698, 19, Directed, 1.0
19, 308, Directed, 1.0
308, 4517, Directed, 1.0
4517, 130, Directed, 1.0
130, 18, Directed, 1.0
18, 1413, Directed, 1.0
1413, 184, Directed, 1.0
184, 121, Directed, 1.0
121, 870, Directed, 1.0
870, 24, Directed, 1.0
24, 282, Directed, 1.0
282, 19, Directed, 1.0
19, 1396, Directed, 1.0
1396, 130, Directed, 1.0
130, 268, Directed, 1.0
268, 209, Directed, 1.0
209, 137, Directed, 1.0
137, 97, Directed, 1.0
97, 285, Directed, 1.0
285, 948, Directed, 1.0
948, 88, Directed, 1.0
88, 2968, Directed, 1.0
2968, 88, Directed, 1.0
88, 655, Directed, 1.0
655, 299, Directed, 1.0
299, 188, Directed, 1.0
188, 121, Directed, 1.0
121, 41, Directed, 1.0
41, 27, Directed, 1.0
27, 1633, Directed, 1.0
1633, 1324, Directed, 1.0
1324, 5288, Directed, 1.0
5288, 1351, Directed, 1.0
1351, 998, Directed, 1.0
998, 114, Directed, 1.0
114, 619, Directed, 1.0
619, 37, Directed, 1.0
37, 115, Directed, 1.0
115, 1139, Directed, 1.0
1139, 33, Directed, 1.0
33, 19, Directed, 1.0
19, 1363, Directed, 1.0
1363, 105, Directed, 1.0
105, 1786, Directed, 1.0
1786, 56, Directed, 1.0
56, 704, Directed, 1.0
704, 114, Directed, 1.0
114, 888, Directed, 1.0
888, 5135, Directed, 1.0
5135, 307, Directed, 1.0
307, 467, Directed, 1.0
467, 6, Directed, 1.0
6, 1074, Directed, 1.0
1074, 114, Directed, 1.0
114, 1077, Directed, 1.0
1077, 102, Directed, 1.0
102, 632, Directed, 1.0
632, 1070, Directed, 1.0
1070, 482, Directed, 1.0
482, 19, Directed, 1.0
19, 262, Directed, 1.0
262, 37, Directed, 1.0
37, 97, Directed, 1.0
97, 450, Directed, 1.0
450, 6, Directed, 1.0
6, 24, Directed, 1.0
24, 69, Directed, 1.0
69, 794, Directed, 1.0
794, 19, Directed, 1.0
19, 1184, Directed, 1.0
1184, 115, Directed, 1.0
115, 246, Directed, 1.0
246, 5137, Directed, 1.0
5137, 18, Directed, 1.0
18, 4942, Directed, 1.0
4942, 4939, Directed, 1.0
4939, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 87, Directed, 1.0
87, 581, Directed, 1.0
581, 3956, Directed, 1.0
3956, 63, Directed, 1.0
63, 225, Directed, 1.0
225, 1786, Directed, 1.0
1786, 165, Directed, 1.0
165, 1070, Directed, 1.0
1070, 93, Directed, 1.0
93, 1076, Directed, 1.0
1076, 5132, Directed, 1.0
5132, 5, Directed, 1.0
5, 176, Directed, 1.0
176, 15, Directed, 1.0
15, 1075, Directed, 1.0
1075, 159, Directed, 1.0
159, 581, Directed, 1.0
581, 78, Directed, 1.0
78, 3002, Directed, 1.0
3002, 25, Directed, 1.0
25, 2635, Directed, 1.0
2635, 308, Directed, 1.0
308, 1023, Directed, 1.0
1023, 4936, Directed, 1.0
4936, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 818, Directed, 1.0
818, 97, Directed, 1.0
97, 1944, Directed, 1.0
1944, 591, Directed, 1.0
591, 309, Directed, 1.0
309, 3002, Directed, 1.0
3002, 1260, Directed, 1.0
1260, 1184, Directed, 1.0
1184, 25, Directed, 1.0
25, 4934, Directed, 1.0
4934, 5133, Directed, 1.0
5133, 4197, Directed, 1.0
4197, 25, Directed, 1.0
25, 97, Directed, 1.0
97, 5134, Directed, 1.0
5134, 4936, Directed, 1.0
4936, 63, Directed, 1.0
63, 1944, Directed, 1.0
1944, 591, Directed, 1.0
591, 115, Directed, 1.0
115, 1338, Directed, 1.0
1338, 78, Directed, 1.0
78, 88, Directed, 1.0
88, 1070, Directed, 1.0
1070, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 262, Directed, 1.0
262, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 282, Directed, 1.0
282, 213, Directed, 1.0
213, 19, Directed, 1.0
19, 42, Directed, 1.0
42, 24, Directed, 1.0
24, 69, Directed, 1.0
69, 794, Directed, 1.0
794, 19, Directed, 1.0
19, 4942, Directed, 1.0
4942, 1184, Directed, 1.0
1184, 3536, Directed, 1.0
3536, 139, Directed, 1.0
139, 1053, Directed, 1.0
1053, 25, Directed, 1.0
25, 461, Directed, 1.0
461, 1054, Directed, 1.0
1054, 37, Directed, 1.0
37, 309, Directed, 1.0
309, 614, Directed, 1.0
614, 1065, Directed, 1.0
1065, 277, Directed, 1.0
277, 1070, Directed, 1.0
1070, 5, Directed, 1.0
5, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 262, Directed, 1.0
262, 97, Directed, 1.0
97, 450, Directed, 1.0
450, 6, Directed, 1.0
6, 24, Directed, 1.0
24, 614, Directed, 1.0
614, 1753, Directed, 1.0
1753, 1062, Directed, 1.0
1062, 1437, Directed, 1.0
1437, 78, Directed, 1.0
78, 87, Directed, 1.0
87, 1602, Directed, 1.0
1602, 2463, Directed, 1.0
2463, 121, Directed, 1.0
121, 87, Directed, 1.0
87, 1175, Directed, 1.0
1175, 25, Directed, 1.0
25, 4680, Directed, 1.0
4680, 299, Directed, 1.0
299, 19, Directed, 1.0
19, 1069, Directed, 1.0
1069, 114, Directed, 1.0
114, 4212, Directed, 1.0
4212, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 107, Directed, 1.0
107, 213, Directed, 1.0
213, 18, Directed, 1.0
18, 282, Directed, 1.0
282, 132, Directed, 1.0
132, 115, Directed, 1.0
115, 244, Directed, 1.0
244, 24, Directed, 1.0
24, 69, Directed, 1.0
69, 794, Directed, 1.0
794, 19, Directed, 1.0
19, 5136, Directed, 1.0
5136, 78, Directed, 1.0
78, 318, Directed, 1.0
318, 115, Directed, 1.0
115, 4938, Directed, 1.0
4938, 1184, Directed, 1.0
1184, 105, Directed, 1.0
105, 596, Directed, 1.0
596, 969, Directed, 1.0
969, 971, Directed, 1.0
971, 6, Directed, 1.0
6, 240, Directed, 1.0
240, 996, Directed, 1.0
996, 975, Directed, 1.0
975, 1266, Directed, 1.0
1266, 251, Directed, 1.0
251, 74, Directed, 1.0
74, 958, Directed, 1.0
958, 220, Directed, 1.0
220, 15, Directed, 1.0
15, 24, Directed, 1.0
24, 3936, Directed, 1.0
3936, 836, Directed, 1.0
836, 3935, Directed, 1.0
3935, 82, Directed, 1.0
82, 472, Directed, 1.0
472, 625, Directed, 1.0
625, 3592, Directed, 1.0
3592, 37, Directed, 1.0
37, 41, Directed, 1.0
41, 92, Directed, 1.0
92, 3895, Directed, 1.0
3895, 1633, Directed, 1.0
1633, 114, Directed, 1.0
114, 682, Directed, 1.0
682, 51, Directed, 1.0
51, 88, Directed, 1.0
88, 387, Directed, 1.0
387, 215, Directed, 1.0
215, 82, Directed, 1.0
82, 1524, Directed, 1.0
1524, 5, Directed, 1.0
5, 3833, Directed, 1.0
3833, 25, Directed, 1.0
25, 209, Directed, 1.0
209, 484, Directed, 1.0
484, 25, Directed, 1.0
25, 56, Directed, 1.0
56, 822, Directed, 1.0
822, 1240, Directed, 1.0
1240, 1239, Directed, 1.0
1239, 114, Directed, 1.0
114, 526, Directed, 1.0
526, 1255, Directed, 1.0
1255, 5131, Directed, 1.0
5131, 836, Directed, 1.0
836, 3935, Directed, 1.0
3935, 82, Directed, 1.0
82, 472, Directed, 1.0
472, 796, Directed, 1.0
796, 3937, Directed, 1.0
3937, 114, Directed, 1.0
114, 326, Directed, 1.0
326, 37, Directed, 1.0
37, 1633, Directed, 1.0
1633, 92, Directed, 1.0
92, 3895, Directed, 1.0
3895, 114, Directed, 1.0
114, 5, Directed, 1.0
5, 3833, Directed, 1.0
3833, 25, Directed, 1.0
25, 56, Directed, 1.0
56, 822, Directed, 1.0
822, 1240, Directed, 1.0
1240, 1239, Directed, 1.0
1239, 114, Directed, 1.0
114, 526, Directed, 1.0
526, 1255, Directed, 1.0
1255, 24, Directed, 1.0
24, 3936, Directed, 1.0
3936, 78, Directed, 1.0
78, 28, Directed, 1.0
28, 97, Directed, 1.0
97, 118, Directed, 1.0
118, 932, Directed, 1.0
932, 953, Directed, 1.0
953, 114, Directed, 1.0
114, 593, Directed, 1.0
593, 630, Directed, 1.0
630, 31, Directed, 1.0
31, 969, Directed, 1.0
969, 1266, Directed, 1.0
1266, 251, Directed, 1.0
251, 97, Directed, 1.0
97, 444, Directed, 1.0
444, 88, Directed, 1.0
88, 97, Directed, 1.0
97, 995, Directed, 1.0
995, 975, Directed, 1.0
975, 1697, Directed, 1.0
1697, 105, Directed, 1.0
105, 93, Directed, 1.0
93, 5, Directed, 1.0
5, 116, Directed, 1.0
116, 15, Directed, 1.0
15, 395, Directed, 1.0
395, 1028, Directed, 1.0
1028, 3599, Directed, 1.0
3599, 3592, Directed, 1.0
3592, 975, Directed, 1.0
975, 268, Directed, 1.0
268, 654, Directed, 1.0
654, 309, Directed, 1.0
309, 5, Directed, 1.0
5, 3629, Directed, 1.0
3629, 24, Directed, 1.0
24, 46, Directed, 1.0
46, 87, Directed, 1.0
87, 1519, Directed, 1.0
1519, 25, Directed, 1.0
25, 1914, Directed, 1.0
1914, 5288, Directed, 1.0
5288, 115, Directed, 1.0
115, 93, Directed, 1.0
93, 1636, Directed, 1.0
1636, 184, Directed, 1.0
184, 24, Directed, 1.0
24, 87, Directed, 1.0
87, 3936, Directed, 1.0
3936, 836, Directed, 1.0
836, 3935, Directed, 1.0
3935, 105, Directed, 1.0
105, 596, Directed, 1.0
596, 388, Directed, 1.0
388, 5120, Directed, 1.0
5120, 1873, Directed, 1.0
1873, 60, Directed, 1.0
60, 5129, Directed, 1.0
5129, 93, Directed, 1.0
93, 440, Directed, 1.0
440, 5123, Directed, 1.0
5123, 5119, Directed, 1.0
5119, 97, Directed, 1.0
97, 93, Directed, 1.0
93, 631, Directed, 1.0
631, 2065, Directed, 1.0
2065, 97, Directed, 1.0
97, 444, Directed, 1.0
444, 368, Directed, 1.0
368, 259, Directed, 1.0
259, 5126, Directed, 1.0
5126, 23, Directed, 1.0
23, 5123, Directed, 1.0
5123, 5119, Directed, 1.0
5119, 93, Directed, 1.0
93, 547, Directed, 1.0
547, 88, Directed, 1.0
88, 80, Directed, 1.0
80, 296, Directed, 1.0
296, 25, Directed, 1.0
25, 73, Directed, 1.0
73, 5129, Directed, 1.0
5129, 5124, Directed, 1.0
5124, 4881, Directed, 1.0
4881, 307, Directed, 1.0
307, 285, Directed, 1.0
285, 948, Directed, 1.0
948, 97, Directed, 1.0
97, 370, Directed, 1.0
370, 1708, Directed, 1.0
1708, 64, Directed, 1.0
64, 5129, Directed, 1.0
5129, 5126, Directed, 1.0
5126, 259, Directed, 1.0
259, 15, Directed, 1.0
15, 97, Directed, 1.0
97, 285, Directed, 1.0
285, 88, Directed, 1.0
88, 4881, Directed, 1.0
4881, 220, Directed, 1.0
220, 440, Directed, 1.0
440, 5123, Directed, 1.0
5123, 5119, Directed, 1.0
5119, 547, Directed, 1.0
547, 78, Directed, 1.0
78, 214, Directed, 1.0
214, 1095, Directed, 1.0
1095, 25, Directed, 1.0
25, 388, Directed, 1.0
388, 5120, Directed, 1.0
5120, 121, Directed, 1.0
121, 107, Directed, 1.0
107, 4394, Directed, 1.0
4394, 19, Directed, 1.0
19, 93, Directed, 1.0
93, 631, Directed, 1.0
631, 2065, Directed, 1.0
2065, 73, Directed, 1.0
73, 4881, Directed, 1.0
4881, 655, Directed, 1.0
655, 156, Directed, 1.0
156, 1152, Directed, 1.0
1152, 515, Directed, 1.0
515, 222, Directed, 1.0
222, 2039, Directed, 1.0
2039, 5122, Directed, 1.0
5122, 37, Directed, 1.0
37, 215, Directed, 1.0
215, 93, Directed, 1.0
93, 31, Directed, 1.0
31, 15, Directed, 1.0
15, 388, Directed, 1.0
388, 88, Directed, 1.0
88, 1130, Directed, 1.0
1130, 947, Directed, 1.0
947, 5118, Directed, 1.0
5118, 97, Directed, 1.0
97, 4394, Directed, 1.0
4394, 88, Directed, 1.0
88, 5119, Directed, 1.0
5119, 93, Directed, 1.0
93, 3856, Directed, 1.0
3856, 5127, Directed, 1.0
5127, 5130, Directed, 1.0
5130, 5128, Directed, 1.0
5128, 126, Directed, 1.0
126, 214, Directed, 1.0
214, 5095, Directed, 1.0
5095, 912, Directed, 1.0
912, 97, Directed, 1.0
97, 2019, Directed, 1.0
2019, 1080, Directed, 1.0
1080, 1602, Directed, 1.0
1602, 25, Directed, 1.0
25, 1095, Directed, 1.0
1095, 114, Directed, 1.0
114, 64, Directed, 1.0
64, 88, Directed, 1.0
88, 277, Directed, 1.0
277, 1851, Directed, 1.0
1851, 107, Directed, 1.0
107, 118, Directed, 1.0
118, 2121, Directed, 1.0
2121, 19, Directed, 1.0
19, 570, Directed, 1.0
570, 159, Directed, 1.0
159, 5129, Directed, 1.0
5129, 393, Directed, 1.0
393, 60, Directed, 1.0
60, 51, Directed, 1.0
51, 97, Directed, 1.0
97, 5121, Directed, 1.0
5121, 1635, Directed, 1.0
1635, 3948, Directed, 1.0
3948, 121, Directed, 1.0
121, 3297, Directed, 1.0
3297, 115, Directed, 1.0
115, 308, Directed, 1.0
308, 5125, Directed, 1.0
5125, 261, Directed, 1.0
261, 46, Directed, 1.0
46, 105, Directed, 1.0
105, 596, Directed, 1.0
596, 1633, Directed, 1.0
1633, 2565, Directed, 1.0
2565, 109, Directed, 1.0
109, 1621, Directed, 1.0
1621, 230, Directed, 1.0
230, 25, Directed, 1.0
25, 591, Directed, 1.0
591, 217, Directed, 1.0
217, 111, Directed, 1.0
111, 97, Directed, 1.0
97, 46, Directed, 1.0
46, 23, Directed, 1.0
23, 121, Directed, 1.0
121, 675, Directed, 1.0
675, 25, Directed, 1.0
25, 584, Directed, 1.0
584, 574, Directed, 1.0
574, 24, Directed, 1.0
24, 679, Directed, 1.0
679, 56, Directed, 1.0
56, 29, Directed, 1.0
29, 46, Directed, 1.0
46, 139, Directed, 1.0
139, 163, Directed, 1.0
163, 107, Directed, 1.0
107, 452, Directed, 1.0
452, 4550, Directed, 1.0
4550, 1324, Directed, 1.0
1324, 5288, Directed, 1.0
5288, 97, Directed, 1.0
97, 293, Directed, 1.0
293, 208, Directed, 1.0
208, 23, Directed, 1.0
23, 3996, Directed, 1.0
3996, 591, Directed, 1.0
591, 176, Directed, 1.0
176, 591, Directed, 1.0
591, 2884, Directed, 1.0
2884, 139, Directed, 1.0
139, 2266, Directed, 1.0
2266, 19, Directed, 1.0
19, 46, Directed, 1.0
46, 115, Directed, 1.0
115, 1621, Directed, 1.0
1621, 1633, Directed, 1.0
1633, 5288, Directed, 1.0
5288, 5115, Directed, 1.0
5115, 121, Directed, 1.0
121, 2137, Directed, 1.0
2137, 139, Directed, 1.0
139, 1795, Directed, 1.0
1795, 3448, Directed, 1.0
3448, 19, Directed, 1.0
19, 262, Directed, 1.0
262, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 655, Directed, 1.0
655, 1795, Directed, 1.0
1795, 25, Directed, 1.0
25, 4223, Directed, 1.0
4223, 97, Directed, 1.0
97, 1127, Directed, 1.0
1127, 1100, Directed, 1.0
1100, 591, Directed, 1.0
591, 158, Directed, 1.0
158, 5, Directed, 1.0
5, 1633, Directed, 1.0
1633, 109, Directed, 1.0
109, 1621, Directed, 1.0
1621, 114, Directed, 1.0
114, 303, Directed, 1.0
303, 88, Directed, 1.0
88, 158, Directed, 1.0
158, 633, Directed, 1.0
633, 27, Directed, 1.0
27, 1080, Directed, 1.0
1080, 309, Directed, 1.0
309, 217, Directed, 1.0
217, 36, Directed, 1.0
36, 1633, Directed, 1.0
1633, 2565, Directed, 1.0
2565, 121, Directed, 1.0
121, 679, Directed, 1.0
679, 25, Directed, 1.0
25, 591, Directed, 1.0
591, 19, Directed, 1.0
19, 46, Directed, 1.0
46, 109, Directed, 1.0
109, 1621, Directed, 1.0
1621, 27, Directed, 1.0
27, 109, Directed, 1.0
109, 28, Directed, 1.0
28, 2245, Directed, 1.0
2245, 443, Directed, 1.0
443, 114, Directed, 1.0
114, 4690, Directed, 1.0
4690, 19, Directed, 1.0
19, 5114, Directed, 1.0
5114, 5116, Directed, 1.0
5116, 443, Directed, 1.0
443, 3040, Directed, 1.0
3040, 268, Directed, 1.0
268, 114, Directed, 1.0
114, 72, Directed, 1.0
72, 139, Directed, 1.0
139, 594, Directed, 1.0
594, 3366, Directed, 1.0
3366, 5117, Directed, 1.0
5117, 88, Directed, 1.0
88, 3025, Directed, 1.0
3025, 25, Directed, 1.0
25, 3996, Directed, 1.0
3996, 591, Directed, 1.0
591, 105, Directed, 1.0
105, 1786, Directed, 1.0
1786, 495, Directed, 1.0
495, 5112, Directed, 1.0
5112, 6, Directed, 1.0
6, 306, Directed, 1.0
306, 2109, Directed, 1.0
2109, 46, Directed, 1.0
46, 102, Directed, 1.0
102, 632, Directed, 1.0
632, 5105, Directed, 1.0
5105, 4267, Directed, 1.0
4267, 1597, Directed, 1.0
1597, 220, Directed, 1.0
220, 15, Directed, 1.0
15, 2192, Directed, 1.0
2192, 666, Directed, 1.0
666, 19, Directed, 1.0
19, 2109, Directed, 1.0
2109, 762, Directed, 1.0
762, 460, Directed, 1.0
460, 24, Directed, 1.0
24, 638, Directed, 1.0
638, 129, Directed, 1.0
129, 718, Directed, 1.0
718, 19, Directed, 1.0
19, 3960, Directed, 1.0
3960, 37, Directed, 1.0
37, 139, Directed, 1.0
139, 3121, Directed, 1.0
3121, 2109, Directed, 1.0
2109, 638, Directed, 1.0
638, 129, Directed, 1.0
129, 718, Directed, 1.0
718, 19, Directed, 1.0
19, 3960, Directed, 1.0
3960, 37, Directed, 1.0
37, 24, Directed, 1.0
24, 3121, Directed, 1.0
3121, 2109, Directed, 1.0
2109, 51, Directed, 1.0
51, 88, Directed, 1.0
88, 5, Directed, 1.0
5, 82, Directed, 1.0
82, 1605, Directed, 1.0
1605, 605, Directed, 1.0
605, 655, Directed, 1.0
655, 4807, Directed, 1.0
4807, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 1602, Directed, 1.0
1602, 25, Directed, 1.0
25, 2887, Directed, 1.0
2887, 495, Directed, 1.0
495, 5105, Directed, 1.0
5105, 137, Directed, 1.0
137, 265, Directed, 1.0
265, 533, Directed, 1.0
533, 93, Directed, 1.0
93, 5106, Directed, 1.0
5106, 97, Directed, 1.0
97, 1874, Directed, 1.0
1874, 51, Directed, 1.0
51, 121, Directed, 1.0
121, 506, Directed, 1.0
506, 97, Directed, 1.0
97, 370, Directed, 1.0
370, 88, Directed, 1.0
88, 97, Directed, 1.0
97, 1096, Directed, 1.0
1096, 5113, Directed, 1.0
5113, 1017, Directed, 1.0
1017, 105, Directed, 1.0
105, 114, Directed, 1.0
114, 1319, Directed, 1.0
1319, 25, Directed, 1.0
25, 5105, Directed, 1.0
5105, 234, Directed, 1.0
234, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 1167, Directed, 1.0
1167, 998, Directed, 1.0
998, 184, Directed, 1.0
184, 111, Directed, 1.0
111, 97, Directed, 1.0
97, 461, Directed, 1.0
461, 261, Directed, 1.0
261, 495, Directed, 1.0
495, 683, Directed, 1.0
683, 525, Directed, 1.0
525, 5109, Directed, 1.0
5109, 867, Directed, 1.0
867, 5108, Directed, 1.0
5108, 393, Directed, 1.0
393, 5107, Directed, 1.0
5107, 51, Directed, 1.0
51, 97, Directed, 1.0
97, 1874, Directed, 1.0
1874, 88, Directed, 1.0
88, 220, Directed, 1.0
220, 682, Directed, 1.0
682, 387, Directed, 1.0
387, 5110, Directed, 1.0
5110, 37, Directed, 1.0
37, 20, Directed, 1.0
20, 82, Directed, 1.0
82, 214, Directed, 1.0
214, 605, Directed, 1.0
605, 655, Directed, 1.0
655, 4807, Directed, 1.0
4807, 215, Directed, 1.0
215, 188, Directed, 1.0
188, 121, Directed, 1.0
121, 5111, Directed, 1.0
5111, 2123, Directed, 1.0
2123, 2618, Directed, 1.0
2618, 5, Directed, 1.0
5, 87, Directed, 1.0
87, 1278, Directed, 1.0
1278, 21, Directed, 1.0
21, 25, Directed, 1.0
25, 88, Directed, 1.0
88, 97, Directed, 1.0
97, 277, Directed, 1.0
277, 51, Directed, 1.0
51, 2192, Directed, 1.0
2192, 666, Directed, 1.0
666, 2109, Directed, 1.0
2109, 1187, Directed, 1.0
1187, 5, Directed, 1.0
5, 19, Directed, 1.0
19, 758, Directed, 1.0
758, 683, Directed, 1.0
683, 593, Directed, 1.0
593, 93, Directed, 1.0
93, 31, Directed, 1.0
31, 111, Directed, 1.0
111, 105, Directed, 1.0
105, 596, Directed, 1.0
596, 796, Directed, 1.0
796, 25, Directed, 1.0
25, 971, Directed, 1.0
971, 6, Directed, 1.0
6, 240, Directed, 1.0
240, 996, Directed, 1.0
996, 975, Directed, 1.0
975, 750, Directed, 1.0
750, 24, Directed, 1.0
24, 209, Directed, 1.0
209, 1237, Directed, 1.0
1237, 3296, Directed, 1.0
3296, 93, Directed, 1.0
93, 5100, Directed, 1.0
5100, 24, Directed, 1.0
24, 923, Directed, 1.0
923, 3775, Directed, 1.0
3775, 1125, Directed, 1.0
1125, 139, Directed, 1.0
139, 411, Directed, 1.0
411, 796, Directed, 1.0
796, 37, Directed, 1.0
37, 24, Directed, 1.0
24, 956, Directed, 1.0
956, 97, Directed, 1.0
97, 836, Directed, 1.0
836, 1604, Directed, 1.0
1604, 541, Directed, 1.0
541, 1154, Directed, 1.0
